pmt_id,feeder_id,month,injected_energy_kwh,pmt_uptime_pct,avg_temp_c
PMT-0062,F-07,2023-06-01,23415.14,92.83,32.4
PMT-0062,F-07,2023-07-01,22582.21,92.06,29.2
PMT-0062,F-07,2023-08-01,20113.11,91.94,25.6
PMT-0062,F-07,2023-09-01,16583.92,94.48,18.4
PMT-0062,F-07,2023-10-01,14050.05,91.11,12.3
PMT-0062,F-07,2023-11-01,11793.17,91.04,5.2
PMT-0062,F-07,2023-12-01,11450.17,95.52,2.6
PMT-0062,F-07,2024-01-01,11914.21,92.62,6.8
PMT-0062,F-07,2024-02-01,13700.55,85.54,12.5
PMT-0062,F-07,2024-03-01,17418.89,89.55,16.5
PMT-0062,F-07,2024-04-01,20110.82,90.9,25.9
PMT-0062,F-07,2024-05-01,22825.64,89.77,30.4
PMT-0062,F-07,2024-06-01,23728.23,98.17,31.8
PMT-0062,F-07,2024-07-01,22525.44,87.04,30.1
PMT-0062,F-07,2024-08-01,20522.97,91.53,24.0
PMT-0062,F-07,2024-09-01,16842.11,88.91,21.0
PMT-0062,F-07,2024-10-01,14286.26,93.42,10.4
PMT-0062,F-07,2024-11-01,11916.37,92.47,2.6
PMT-0062,F-07,2024-12-01,11131.07,90.2,5.7
PMT-0063,F-07,2022-01-01,7194.04,95.13,8.9
PMT-0063,F-07,2022-02-01,8520.37,92.03,11.6
PMT-0063,F-07,2022-03-01,10102.38,86.44,18.4
PMT-0063,F-07,2022-04-01,11230.78,89.18,27.1
PMT-0063,F-07,2022-05-01,12863.06,91.15,27.1
PMT-0063,F-07,2022-06-01,13068.98,89.62,30.5
PMT-0063,F-07,2022-07-01,13938.89,90.36,26.9
PMT-0063,F-07,2022-08-01,12088.67,90.1,26.0
PMT-0063,F-07,2022-09-01,10954.09,91.49,17.6
PMT-0063,F-07,2022-10-01,8962.65,93.55,10.5
PMT-0063,F-07,2022-11-01,7191.93,88.46,7.2
PMT-0063,F-07,2022-12-01,7052.89,89.69,0.8
PMT-0063,F-07,2023-01-01,7641.18,92.98,5.7
PMT-0063,F-07,2023-02-01,9313.09,93.17,10.3
PMT-0063,F-07,2023-03-01,10454.1,96.5,18.4
PMT-0063,F-07,2023-04-01,13250.76,89.98,26.1
PMT-0063,F-07,2023-05-01,13281.84,95.74,29.7
PMT-0063,F-07,2023-06-01,13804.5,89.75,34.7
PMT-0063,F-07,2023-07-01,13782.75,92.34,29.0
PMT-0063,F-07,2023-08-01,11602.62,92.22,25.3
PMT-0063,F-07,2023-09-01,10046.09,90.52,16.6
PMT-0063,F-07,2023-10-01,8724.21,95.73,11.3
PMT-0063,F-07,2023-11-01,7416.05,94.03,6.0
PMT-0063,F-07,2023-12-01,6577.97,92.09,3.3
PMT-0063,F-07,2024-01-01,6782.09,95.11,5.7
PMT-0063,F-07,2024-02-01,9180.16,91.72,12.2
PMT-0063,F-07,2024-03-01,9992.29,89.87,17.0
PMT-0063,F-07,2024-04-01,12542.4,92.7,26.9
PMT-0063,F-07,2024-05-01,12885.21,91.95,29.6
PMT-0063,F-07,2024-06-01,13139.91,94.4,33.7
PMT-0063,F-07,2024-07-01,14095.92,92.05,29.8
PMT-0063,F-07,2024-08-01,12483.74,91.64,24.0
PMT-0063,F-07,2024-09-01,10200.28,92.53,19.2
PMT-0063,F-07,2024-10-01,8792.63,91.12,12.4
PMT-0063,F-07,2024-11-01,7331.66,92.68,7.3
PMT-0063,F-07,2024-12-01,6945.55,92.57,3.7
PMT-0064,F-07,2022-01-01,14712.12,91.17,4.7
PMT-0064,F-07,2022-02-01,18780.41,88.44,10.7
PMT-0064,F-07,2022-03-01,21091.04,93.06,18.4
PMT-0064,F-07,2022-04-01,25798.65,96.36,25.1
PMT-0064,F-07,2022-05-01,28210.51,89.69,31.4
PMT-0064,F-07,2022-06-01,29291.85,95.18,32.3
PMT-0064,F-07,2022-07-01,28974.39,87.18,29.8
PMT-0064,F-07,2022-08-01,25856.66,92.94,25.4
PMT-0064,F-07,2022-09-01,22760.0,90.36,19.7
PMT-0064,F-07,2022-10-01,17323.8,89.89,11.4
PMT-0064,F-07,2022-11-01,14393.3,85.92,7.1
PMT-0064,F-07,2022-12-01,14620.18,90.92,3.6
PMT-0064,F-07,2023-01-01,15858.16,90.3,6.9
PMT-0064,F-07,2023-02-01,17750.75,95.03,12.0
PMT-0064,F-07,2023-03-01,22339.01,90.0,17.9
PMT-0064,F-07,2023-04-01,26088.15,93.79,23.0
PMT-0064,F-07,2023-05-01,30219.36,91.51,32.1
PMT-0064,F-07,2023-06-01,29519.28,96.01,33.9
PMT-0064,F-07,2023-07-01,28431.08,93.47,29.2
PMT-0064,F-07,2023-08-01,26461.85,90.76,24.6
PMT-0064,F-07,2023-09-01,21865.71,90.16,17.4
PMT-0064,F-07,2023-10-01,16627.4,94.04,10.0
PMT-0064,F-07,2023-11-01,15153.58,91.85,7.6
PMT-0064,F-07,2023-12-01,14010.08,87.7,4.4
PMT-0064,F-07,2024-01-01,14906.01,96.61,5.6
PMT-0064,F-07,2024-02-01,17744.51,92.97,12.2
PMT-0064,F-07,2024-03-01,22153.8,90.3,17.5
PMT-0064,F-07,2024-04-01,26029.02,87.8,23.3
PMT-0064,F-07,2024-05-01,28791.68,96.5,32.9
PMT-0064,F-07,2024-06-01,29629.17,97.26,33.7
PMT-0064,F-07,2024-07-01,28973.53,96.21,32.1
PMT-0064,F-07,2024-08-01,26809.24,94.33,25.1
PMT-0064,F-07,2024-09-01,21764.25,86.33,19.6
PMT-0064,F-07,2024-10-01,18731.41,89.82,10.3
PMT-0064,F-07,2024-11-01,15059.22,88.59,7.0
PMT-0064,F-07,2024-12-01,13881.5,87.45,5.0
PMT-0065,F-07,2022-01-01,10824.65,95.96,5.6
PMT-0065,F-07,2022-02-01,13989.89,89.81,10.9
PMT-0065,F-07,2022-03-01,15925.07,91.99,20.0
PMT-0065,F-07,2022-04-01,18311.49,90.75,25.9
PMT-0065,F-07,2022-05-01,20230.79,96.5,29.2
PMT-0065,F-07,2022-06-01,21495.04,89.02,31.6
PMT-0065,F-07,2022-07-01,20532.45,94.64,31.2
PMT-0065,F-07,2022-08-01,18831.8,93.31,24.8
PMT-0065,F-07,2022-09-01,16555.02,96.18,18.9
PMT-0065,F-07,2022-10-01,12744.27,91.83,10.3
PMT-0065,F-07,2022-11-01,11105.14,91.72,6.9
PMT-0065,F-07,2022-12-01,10073.12,88.06,5.1
PMT-0065,F-07,2023-01-01,10964.35,91.93,5.7
PMT-0065,F-07,2023-02-01,13179.55,91.21,12.2
PMT-0065,F-07,2023-03-01,15893.23,91.84,18.7
PMT-0065,F-07,2023-04-01,18698.6,92.16,26.3
PMT-0065,F-07,2023-05-01,20294.22,91.61,29.5
PMT-0065,F-07,2023-06-01,21362.84,97.42,30.9
PMT-0065,F-07,2023-07-01,20637.82,92.59,30.0
PMT-0065,F-07,2023-08-01,18544.75,89.91,23.4
PMT-0065,F-07,2023-09-01,15387.06,94.48,16.4
PMT-0065,F-07,2023-10-01,13111.68,88.82,10.8
PMT-0065,F-07,2023-11-01,11128.93,89.08,6.0
PMT-0065,F-07,2023-12-01,10063.03,91.84,5.4
PMT-0065,F-07,2024-01-01,10799.96,93.42,4.6
PMT-0065,F-07,2024-02-01,13003.88,91.62,11.7
PMT-0065,F-07,2024-03-01,15825.17,89.18,18.4
PMT-0065,F-07,2024-04-01,18233.87,93.37,24.8
PMT-0065,F-07,2024-05-01,20170.89,96.11,31.7
PMT-0065,F-07,2024-06-01,21341.57,89.03,30.4
PMT-0065,F-07,2024-07-01,20935.65,95.81,29.4
PMT-0065,F-07,2024-08-01,19167.23,96.48,24.8
PMT-0065,F-07,2024-09-01,15794.51,93.38,19.6
PMT-0065,F-07,2024-10-01,13536.77,96.64,11.2
PMT-0065,F-07,2024-11-01,11160.05,97.63,7.3
PMT-0065,F-07,2024-12-01,10541.15,90.49,4.3
PMT-0066,F-07,2022-01-01,5052.3,86.24,4.0
PMT-0066,F-07,2022-02-01,5846.98,93.9,10.6
PMT-0066,F-07,2022-03-01,7268.41,92.75,18.7
PMT-0066,F-07,2022-04-01,8477.3,94.25,22.8
PMT-0066,F-07,2022-05-01,9058.78,95.02,28.6
PMT-0066,F-07,2022-06-01,9877.1,85.92,34.1
PMT-0066,F-07,2022-07-01,9509.59,91.02,29.2
PMT-0066,F-07,2022-08-01,8556.35,92.14,25.4
PMT-0066,F-07,2022-09-01,7261.87,90.11,17.4
PMT-0066,F-07,2022-10-01,6111.87,92.72,12.9
PMT-0066,F-07,2022-11-01,4961.55,98.58,5.7
PMT-0066,F-07,2022-12-01,4675.86,95.7,1.9
PMT-0066,F-07,2023-01-01,5105.72,92.25,4.9
PMT-0066,F-07,2023-02-01,5924.38,91.8,11.6
PMT-0066,F-07,2023-03-01,7071.12,88.85,16.2
PMT-0066,F-07,2023-04-01,8464.81,89.78,24.2
PMT-0066,F-07,2023-05-01,9382.4,90.13,30.1
PMT-0066,F-07,2023-06-01,9691.73,94.31,32.5
PMT-0066,F-07,2023-07-01,9379.99,88.91,31.5
PMT-0066,F-07,2023-08-01,8513.44,93.72,25.9
PMT-0066,F-07,2023-09-01,7156.36,91.15,18.5
PMT-0066,F-07,2023-10-01,6013.42,94.1,11.0
PMT-0066,F-07,2023-11-01,4898.65,93.5,8.0
PMT-0066,F-07,2023-12-01,4731.16,91.03,3.6
PMT-0066,F-07,2024-01-01,4995.94,94.42,7.3
PMT-0066,F-07,2024-02-01,5950.22,88.35,10.1
PMT-0066,F-07,2024-03-01,7317.46,92.16,17.3
PMT-0066,F-07,2024-04-01,8252.48,88.68,24.6
PMT-0066,F-07,2024-05-01,9556.42,95.2,31.3
PMT-0066,F-07,2024-06-01,9679.35,97.28,32.2
PMT-0066,F-07,2024-07-01,9121.65,89.88,29.6
PMT-0066,F-07,2024-08-01,8380.27,92.75,24.4
PMT-0066,F-07,2024-09-01,6978.03,93.36,18.8
PMT-0066,F-07,2024-10-01,5857.06,92.83,14.1
PMT-0066,F-07,2024-11-01,5039.91,94.79,5.3
PMT-0066,F-07,2024-12-01,4803.2,95.84,4.7
PMT-0067,F-07,2022-01-01,14067.98,94.34,5.6
PMT-0067,F-07,2022-02-01,17493.56,92.84,9.3
PMT-0067,F-07,2022-03-01,20059.42,91.71,17.0
PMT-0067,F-07,2022-04-01,23741.49,90.98,24.4
PMT-0067,F-07,2022-05-01,26687.97,83.4,29.4
PMT-0067,F-07,2022-06-01,27157.33,95.68,30.2
PMT-0067,F-07,2022-07-01,26912.99,90.67,31.0
PMT-0067,F-07,2022-08-01,24204.85,90.33,23.7
PMT-0067,F-07,2022-09-01,19927.25,93.03,18.6
PMT-0067,F-07,2022-10-01,15956.21,91.26,13.3
PMT-0067,F-07,2022-11-01,13642.53,92.46,6.0
PMT-0067,F-07,2022-12-01,12984.06,92.05,3.7
PMT-0067,F-07,2023-01-01,14356.83,89.16,7.0
PMT-0067,F-07,2023-02-01,17303.47,94.37,9.5
PMT-0067,F-07,2023-03-01,20017.24,93.07,19.0
PMT-0067,F-07,2023-04-01,23112.15,96.04,26.4
PMT-0067,F-07,2023-05-01,25744.46,92.28,29.3
PMT-0067,F-07,2023-06-01,27569.74,88.48,30.9
PMT-0067,F-07,2023-07-01,27035.57,90.59,29.6
PMT-0067,F-07,2023-08-01,23584.05,88.84,25.1
PMT-0067,F-07,2023-09-01,19744.02,89.7,18.0
PMT-0067,F-07,2023-10-01,16708.06,88.67,11.4
PMT-0067,F-07,2023-11-01,13830.41,100.0,7.9
PMT-0067,F-07,2023-12-01,12998.14,90.2,1.5
PMT-0067,F-07,2024-01-01,14088.84,94.51,4.0
PMT-0067,F-07,2024-02-01,16542.83,92.47,13.6
PMT-0067,F-07,2024-03-01,20339.18,86.92,18.3
PMT-0067,F-07,2024-04-01,23598.05,92.33,23.9
PMT-0067,F-07,2024-05-01,27323.16,92.41,31.2
PMT-0067,F-07,2024-06-01,28619.13,93.57,33.3
PMT-0067,F-07,2024-07-01,27036.27,87.66,29.4
PMT-0067,F-07,2024-08-01,24204.97,88.88,22.0
PMT-0067,F-07,2024-09-01,21075.84,90.9,15.8
PMT-0067,F-07,2024-10-01,17504.8,86.91,11.4
PMT-0067,F-07,2024-11-01,13991.55,93.95,5.2
PMT-0067,F-07,2024-12-01,13379.18,92.85,5.5
PMT-0068,F-07,2022-01-01,14138.63,93.56,5.6
PMT-0068,F-07,2022-02-01,16836.88,89.98,12.0
PMT-0068,F-07,2022-03-01,21015.52,91.05,16.3
PMT-0068,F-07,2022-04-01,24206.66,86.86,22.3
PMT-0068,F-07,2022-05-01,27112.65,94.41,28.7
PMT-0068,F-07,2022-06-01,27595.58,87.48,32.2
PMT-0068,F-07,2022-07-01,27872.14,94.37,29.6
PMT-0068,F-07,2022-08-01,24282.72,94.41,24.5
PMT-0068,F-07,2022-09-01,20302.24,93.83,19.4
PMT-0068,F-07,2022-10-01,16551.74,90.82,11.1
PMT-0068,F-07,2022-11-01,14230.38,92.27,6.3
PMT-0068,F-07,2022-12-01,13603.62,89.69,3.1
PMT-0068,F-07,2023-01-01,14376.05,87.15,5.6
PMT-0068,F-07,2023-02-01,16829.96,96.2,11.4
PMT-0068,F-07,2023-03-01,20681.09,92.28,15.8
PMT-0068,F-07,2023-04-01,25490.04,97.12,25.0
PMT-0068,F-07,2023-05-01,26685.09,94.88,30.1
PMT-0068,F-07,2023-06-01,28206.19,94.6,33.2
PMT-0068,F-07,2023-07-01,26665.56,96.36,30.0
PMT-0068,F-07,2023-08-01,23997.62,95.74,23.5
PMT-0068,F-07,2023-09-01,20306.33,92.76,18.5
PMT-0068,F-07,2023-10-01,16636.62,90.47,10.9
PMT-0068,F-07,2023-11-01,14389.27,91.81,5.9
PMT-0068,F-07,2023-12-01,13548.04,85.59,2.2
PMT-0068,F-07,2024-01-01,14709.12,89.45,5.9
PMT-0068,F-07,2024-02-01,16812.09,87.84,10.3
PMT-0068,F-07,2024-03-01,21181.09,89.09,17.7
PMT-0068,F-07,2024-04-01,23993.69,92.94,23.3
PMT-0068,F-07,2024-05-01,26970.51,89.08,28.3
PMT-0068,F-07,2024-06-01,28000.89,92.2,30.9
PMT-0068,F-07,2024-07-01,27566.07,92.54,31.1
PMT-0068,F-07,2024-08-01,24008.69,92.16,24.8
PMT-0068,F-07,2024-09-01,20397.3,89.4,17.0
PMT-0068,F-07,2024-10-01,17008.33,95.04,10.5
PMT-0068,F-07,2024-11-01,14635.24,88.87,6.3
PMT-0068,F-07,2024-12-01,13549.09,92.85,2.8
PMT-0069,F-07,2022-01-01,8416.84,94.64,6.1
PMT-0069,F-07,2022-02-01,10183.02,89.09,10.3
PMT-0069,F-07,2022-03-01,11633.32,90.57,17.1
PMT-0069,F-07,2022-04-01,14606.01,93.93,23.8
PMT-0069,F-07,2022-05-01,15254.74,90.45,30.8
PMT-0069,F-07,2022-06-01,16860.43,88.45,33.2
PMT-0069,F-07,2022-07-01,16275.09,99.64,30.2
PMT-0069,F-07,2022-08-01,14014.26,90.78,25.1
PMT-0069,F-07,2022-09-01,11735.0,85.8,16.6
PMT-0069,F-07,2022-10-01,10203.49,94.12,11.3
PMT-0069,F-07,2022-11-01,8692.46,92.7,6.0
PMT-0069,F-07,2022-12-01,8056.77,85.1,3.7
PMT-0069,F-07,2023-01-01,8623.1,87.53,5.9
PMT-0069,F-07,2023-02-01,10136.37,98.57,11.7
PMT-0069,F-07,2023-03-01,11766.67,93.67,16.6
PMT-0069,F-07,2023-04-01,13881.82,93.2,25.4
PMT-0069,F-07,2023-05-01,15377.52,87.16,31.5
PMT-0069,F-07,2023-06-01,15901.23,93.72,31.3
PMT-0069,F-07,2023-07-01,15762.57,95.08,32.1
PMT-0069,F-07,2023-08-01,13743.99,95.68,25.6
PMT-0069,F-07,2023-09-01,12639.61,83.87,17.8
PMT-0069,F-07,2023-10-01,9892.63,88.29,12.2
PMT-0069,F-07,2023-11-01,8625.38,91.55,6.5
PMT-0069,F-07,2023-12-01,8007.67,90.21,3.8
PMT-0069,F-07,2024-01-01,8600.02,85.3,7.0
PMT-0069,F-07,2024-02-01,10362.25,87.42,12.2
PMT-0069,F-07,2024-03-01,11932.98,94.28,17.1
PMT-0069,F-07,2024-04-01,13701.77,93.36,23.7
PMT-0069,F-07,2024-05-01,15750.03,90.69,30.1
PMT-0069,F-07,2024-06-01,16288.48,90.84,29.7
PMT-0069,F-07,2024-07-01,15079.24,95.04,31.1
PMT-0069,F-07,2024-08-01,14450.22,91.11,24.7
PMT-0069,F-07,2024-09-01,12369.41,91.5,17.9
PMT-0069,F-07,2024-10-01,10224.6,94.65,9.5
PMT-0069,F-07,2024-11-01,8940.4,91.68,4.9
PMT-0069,F-07,2024-12-01,7931.18,90.94,3.4
PMT-0070,F-07,2022-01-01,6440.14,97.38,4.7
PMT-0070,F-07,2022-02-01,7482.74,89.87,11.4
PMT-0070,F-07,2022-03-01,9021.27,94.39,17.1
PMT-0070,F-07,2022-04-01,10577.18,90.77,23.6
PMT-0070,F-07,2022-05-01,11761.96,89.72,29.2
PMT-0070,F-07,2022-06-01,12109.62,97.98,32.0
PMT-0070,F-07,2022-07-01,11497.77,87.52,29.8
PMT-0070,F-07,2022-08-01,10528.85,93.88,26.5
PMT-0070,F-07,2022-09-01,9291.05,97.82,19.0
PMT-0070,F-07,2022-10-01,7483.61,93.65,13.5
PMT-0070,F-07,2022-11-01,6489.26,92.38,6.7
PMT-0070,F-07,2022-12-01,5945.62,96.09,4.1
PMT-0070,F-07,2023-01-01,6277.21,86.27,5.9
PMT-0070,F-07,2023-02-01,7640.6,94.78,10.2
PMT-0070,F-07,2023-03-01,9061.38,99.77,17.8
PMT-0070,F-07,2023-04-01,10504.03,94.63,25.2
PMT-0070,F-07,2023-05-01,11651.11,92.42,29.9
PMT-0070,F-07,2023-06-01,12405.27,97.56,30.5
PMT-0070,F-07,2023-07-01,11957.0,97.0,32.2
PMT-0070,F-07,2023-08-01,10712.47,98.51,23.5
PMT-0070,F-07,2023-09-01,9108.55,94.06,17.7
PMT-0070,F-07,2023-10-01,7627.34,87.32,10.4
PMT-0070,F-07,2023-11-01,6301.82,93.62,7.4
PMT-0070,F-07,2023-12-01,6012.29,92.99,4.1
PMT-0070,F-07,2024-01-01,6341.05,91.91,7.4
PMT-0070,F-07,2024-02-01,7407.3,88.09,9.5
PMT-0070,F-07,2024-03-01,8948.15,94.95,16.8
PMT-0070,F-07,2024-04-01,10664.0,98.84,25.2
PMT-0070,F-07,2024-05-01,12054.81,89.6,29.2
PMT-0070,F-07,2024-06-01,12112.7,97.3,30.1
PMT-0070,F-07,2024-07-01,11687.77,89.41,28.9
PMT-0070,F-07,2024-08-01,10666.27,91.61,26.1
PMT-0070,F-07,2024-09-01,9014.37,90.03,17.5
PMT-0070,F-07,2024-10-01,7368.94,93.76,9.3
PMT-0070,F-07,2024-11-01,6322.32,94.03,5.1
PMT-0070,F-07,2024-12-01,6057.26,98.28,4.2
PMT-0071,F-08,2022-01-01,21555.12,85.55,4.7
PMT-0071,F-08,2022-02-01,25330.17,83.11,11.9
PMT-0071,F-08,2022-03-01,30662.57,92.95,18.6
PMT-0071,F-08,2022-04-01,37552.91,89.5,24.4
PMT-0071,F-08,2022-05-01,40132.36,86.63,30.7
PMT-0071,F-08,2022-06-01,41644.69,81.61,34.0
PMT-0071,F-08,2022-07-01,40613.79,93.76,29.3
PMT-0071,F-08,2022-08-01,36177.46,83.71,24.2
PMT-0071,F-08,2022-09-01,31035.59,85.71,19.7
PMT-0071,F-08,2022-10-01,25662.73,83.32,10.3
PMT-0071,F-08,2022-11-01,21418.09,82.61,6.6
PMT-0071,F-08,2022-12-01,20472.88,84.15,2.2
PMT-0071,F-08,2023-01-01,21471.84,82.3,4.8
PMT-0071,F-08,2023-02-01,25206.63,87.13,12.8
PMT-0071,F-08,2023-03-01,30328.53,86.89,18.7
PMT-0071,F-08,2023-04-01,37071.92,85.91,27.7
PMT-0071,F-08,2023-05-01,40180.78,84.13,29.4
PMT-0071,F-08,2023-06-01,41537.99,85.64,31.8
PMT-0071,F-08,2023-07-01,40446.03,83.55,28.9
PMT-0071,F-08,2023-08-01,35922.51,89.59,23.6
PMT-0071,F-08,2023-09-01,30605.42,85.91,18.2
PMT-0071,F-08,2023-10-01,26071.99,91.43,9.7
PMT-0071,F-08,2023-11-01,21166.39,84.42,7.8
PMT-0071,F-08,2023-12-01,19938.7,85.86,7.4
PMT-0071,F-08,2024-01-01,21407.77,90.32,5.7
PMT-0071,F-08,2024-02-01,25474.95,85.39,10.0
PMT-0071,F-08,2024-03-01,30755.88,81.11,19.2
PMT-0071,F-08,2024-04-01,36529.96,85.32,24.9
PMT-0071,F-08,2024-05-01,40577.73,89.75,26.9
PMT-0071,F-08,2024-06-01,42244.29,87.13,31.5
PMT-0071,F-08,2024-07-01,40720.03,84.66,29.4
PMT-0071,F-08,2024-08-01,36255.9,89.06,24.1
PMT-0071,F-08,2024-09-01,30505.14,88.16,19.6
PMT-0071,F-08,2024-10-01,25450.86,90.27,12.4
PMT-0071,F-08,2024-11-01,21859.18,88.26,4.7
PMT-0071,F-08,2024-12-01,20537.17,88.25,2.8
PMT-0072,F-08,2022-01-01,8823.01,86.21,7.5
PMT-0072,F-08,2022-02-01,9823.01,90.82,10.1
PMT-0072,F-08,2022-03-01,12636.32,89.82,18.6
PMT-0072,F-08,2022-04-01,14842.88,88.84,25.3
PMT-0072,F-08,2022-05-01,16437.38,90.82,30.5
PMT-0072,F-08,2022-06-01,16498.09,92.83,31.0
PMT-0072,F-08,2022-07-01,15742.64,89.8,30.3
PMT-0072,F-08,2022-08-01,14798.22,86.07,24.1
PMT-0072,F-08,2022-09-01,12118.77,86.27,17.5
PMT-0072,F-08,2022-10-01,10609.14,87.09,10.3
PMT-0072,F-08,2022-11-01,8558.82,91.03,4.8
PMT-0072,F-08,2022-12-01,7941.96,84.58,2.9
PMT-0072,F-08,2023-01-01,8584.12,89.21,4.5
PMT-0072,F-08,2023-02-01,10306.62,87.36,12.6
PMT-0072,F-08,2023-03-01,12563.62,91.33,19.9
PMT-0072,F-08,2023-04-01,14448.31,91.78,22.2
PMT-0072,F-08,2023-05-01,15797.23,84.35,31.1
PMT-0072,F-08,2023-06-01,16944.09,85.21,30.6
PMT-0072,F-08,2023-07-01,16191.39,88.37,30.5
PMT-0072,F-08,2023-08-01,14641.02,89.9,25.6
PMT-0072,F-08,2023-09-01,12644.71,84.38,19.2
PMT-0072,F-08,2023-10-01,10060.0,94.37,11.5
PMT-0072,F-08,2023-11-01,8716.2,89.71,7.8
PMT-0072,F-08,2023-12-01,8259.47,84.44,3.4
PMT-0072,F-08,2024-01-01,8678.6,87.39,6.7
PMT-0072,F-08,2024-02-01,10307.71,82.68,10.9
PMT-0072,F-08,2024-03-01,12094.25,89.25,21.8
PMT-0072,F-08,2024-04-01,14746.93,91.66,25.3
PMT-0072,F-08,2024-05-01,15579.03,89.65,32.1
PMT-0072,F-08,2024-06-01,16662.3,89.73,30.9
PMT-0072,F-08,2024-07-01,16316.96,89.32,31.1
PMT-0072,F-08,2024-08-01,14538.37,90.08,25.3
PMT-0072,F-08,2024-09-01,12521.23,92.99,17.8
PMT-0072,F-08,2024-10-01,10262.71,86.62,11.7
PMT-0072,F-08,2024-11-01,8740.96,87.21,7.5
PMT-0072,F-08,2024-12-01,8009.37,88.85,3.8
PMT-0073,F-08,2022-01-01,11061.95,90.84,5.1
PMT-0073,F-08,2022-02-01,13720.36,88.36,12.5
PMT-0073,F-08,2022-03-01,15791.65,91.22,18.8
PMT-0073,F-08,2022-04-01,18770.4,88.57,24.9
PMT-0073,F-08,2022-05-01,21320.67,90.19,29.9
PMT-0073,F-08,2022-06-01,22097.58,80.34,30.4
PMT-0073,F-08,2022-07-01,21298.37,88.67,29.5
PMT-0073,F-08,2022-08-01,19393.94,85.85,25.0
PMT-0073,F-08,2022-09-01,16538.74,85.05,20.1
PMT-0073,F-08,2022-10-01,13854.06,89.64,11.1
PMT-0073,F-08,2022-11-01,11609.48,92.68,5.2
PMT-0073,F-08,2022-12-01,10194.59,85.88,3.6
PMT-0073,F-08,2023-01-01,11430.46,88.39,5.0
PMT-0073,F-08,2023-02-01,13380.46,86.57,10.1
PMT-0073,F-08,2023-03-01,16241.01,87.28,18.2
PMT-0073,F-08,2023-04-01,19386.99,89.19,23.3
PMT-0073,F-08,2023-05-01,21145.66,85.81,28.9
PMT-0073,F-08,2023-06-01,22132.11,93.76,32.3
PMT-0073,F-08,2023-07-01,20928.44,83.9,28.7
PMT-0073,F-08,2023-08-01,19855.43,90.55,24.0
PMT-0073,F-08,2023-09-01,16340.09,87.94,16.6
PMT-0073,F-08,2023-10-01,13710.05,90.78,12.8
PMT-0073,F-08,2023-11-01,11339.38,87.94,6.0
PMT-0073,F-08,2023-12-01,10748.54,87.45,4.7
PMT-0073,F-08,2024-01-01,11609.61,86.69,6.0
PMT-0073,F-08,2024-02-01,13995.09,83.04,11.3
PMT-0073,F-08,2024-03-01,16388.95,88.63,16.9
PMT-0073,F-08,2024-04-01,19764.52,83.05,25.5
PMT-0073,F-08,2024-05-01,21452.53,83.77,30.2
PMT-0073,F-08,2024-06-01,22649.44,84.08,33.0
PMT-0073,F-08,2024-07-01,21522.55,85.76,31.3
PMT-0073,F-08,2024-08-01,18913.26,87.44,24.7
PMT-0073,F-08,2024-09-01,16618.77,89.37,17.8
PMT-0073,F-08,2024-10-01,13378.34,86.64,11.1
PMT-0073,F-08,2024-11-01,11836.6,90.65,7.3
PMT-0073,F-08,2024-12-01,10816.58,82.89,5.9
PMT-0074,F-08,2022-01-01,15683.81,88.98,4.1
PMT-0074,F-08,2022-02-01,18761.93,85.57,8.0
PMT-0074,F-08,2022-03-01,22290.25,89.21,18.1
PMT-0074,F-08,2022-04-01,25937.48,89.02,24.5
PMT-0074,F-08,2022-05-01,29560.54,87.29,29.5
PMT-0074,F-08,2022-06-01,30537.71,84.9,32.3
PMT-0074,F-08,2022-07-01,29353.72,88.53,29.3
PMT-0074,F-08,2022-08-01,26771.81,78.24,25.3
PMT-0074,F-08,2022-09-01,22551.78,93.77,21.2
PMT-0074,F-08,2022-10-01,18599.01,84.51,10.1
PMT-0074,F-08,2022-11-01,15116.03,89.59,6.6
PMT-0074,F-08,2022-12-01,14384.24,85.63,4.2
PMT-0074,F-08,2023-01-01,15373.26,87.35,5.5
PMT-0074,F-08,2023-02-01,18165.91,89.6,9.6
PMT-0074,F-08,2023-03-01,22405.26,82.97,17.7
PMT-0074,F-08,2023-04-01,26592.72,86.85,26.5
PMT-0074,F-08,2023-05-01,29242.16,89.54,30.5
PMT-0074,F-08,2023-06-01,30246.68,84.38,32.4
PMT-0074,F-08,2023-07-01,29265.23,91.93,29.4
PMT-0074,F-08,2023-08-01,25959.92,82.43,25.4
PMT-0074,F-08,2023-09-01,22166.98,90.84,18.2
PMT-0074,F-08,2023-10-01,18275.6,84.61,11.6
PMT-0074,F-08,2023-11-01,15564.49,86.42,3.8
PMT-0074,F-08,2023-12-01,14266.08,82.11,4.2
PMT-0074,F-08,2024-01-01,15631.24,87.78,5.3
PMT-0074,F-08,2024-02-01,18297.42,83.07,12.4
PMT-0074,F-08,2024-03-01,22319.23,85.41,15.2
PMT-0074,F-08,2024-04-01,26056.0,87.37,23.8
PMT-0074,F-08,2024-05-01,29210.11,88.57,32.2
PMT-0074,F-08,2024-06-01,30303.68,88.49,32.6
PMT-0074,F-08,2024-07-01,28408.32,83.9,29.0
PMT-0074,F-08,2024-08-01,26395.99,85.8,22.5
PMT-0074,F-08,2024-09-01,22642.08,87.33,19.7
PMT-0074,F-08,2024-10-01,18141.7,89.67,12.3
PMT-0074,F-08,2024-11-01,15902.96,83.08,6.7
