pmt_id,feeder_id,month,injected_energy_kwh,pmt_uptime_pct,avg_temp_c
PMT-0030,F-03,2024-10-01,21917.4,87.55,11.1
PMT-0030,F-03,2024-11-01,18692.57,82.12,6.3
PMT-0030,F-03,2024-12-01,17753.95,85.95,4.9
PMT-0031,F-04,2022-01-01,14778.39,93.29,7.7
PMT-0031,F-04,2022-02-01,16883.04,95.46,13.0
PMT-0031,F-04,2022-03-01,20496.38,89.71,17.8
PMT-0031,F-04,2022-04-01,23498.37,97.21,26.0
PMT-0031,F-04,2022-05-01,26062.62,90.12,30.8
PMT-0031,F-04,2022-06-01,26483.84,92.37,32.2
PMT-0031,F-04,2022-07-01,26315.57,90.46,30.0
PMT-0031,F-04,2022-08-01,23456.71,95.31,23.7
PMT-0031,F-04,2022-09-01,19231.54,94.81,17.8
PMT-0031,F-04,2022-10-01,16199.46,86.99,8.6
PMT-0031,F-04,2022-11-01,14550.62,91.22,6.2
PMT-0031,F-04,2022-12-01,13431.04,92.97,3.6
PMT-0031,F-04,2023-01-01,14166.9,96.32,3.4
PMT-0031,F-04,2023-02-01,17177.95,91.13,10.9
PMT-0031,F-04,2023-03-01,20447.85,90.21,18.4
PMT-0031,F-04,2023-04-01,23309.58,88.95,27.0
PMT-0031,F-04,2023-05-01,25187.57,92.9,29.9
PMT-0031,F-04,2023-06-01,26978.62,92.21,31.8
PMT-0031,F-04,2023-07-01,25763.5,94.38,29.7
PMT-0031,F-04,2023-08-01,22628.47,94.14,24.4
PMT-0031,F-04,2023-09-01,19326.75,94.73,17.8
PMT-0031,F-04,2023-10-01,15622.53,90.82,10.8
PMT-0031,F-04,2023-11-01,13729.78,94.47,5.6
PMT-0031,F-04,2023-12-01,13021.49,97.88,5.2
PMT-0031,F-04,2024-01-01,13752.42,86.54,3.7
PMT-0031,F-04,2024-02-01,16142.92,93.1,10.6
PMT-0031,F-04,2024-03-01,19635.98,92.38,18.7
PMT-0031,F-04,2024-04-01,23370.73,93.52,25.8
PMT-0031,F-04,2024-05-01,25450.26,94.68,30.3
PMT-0031,F-04,2024-06-01,26234.85,92.6,31.7
PMT-0031,F-04,2024-07-01,25510.83,93.71,31.1
PMT-0031,F-04,2024-08-01,22735.46,93.04,22.9
PMT-0031,F-04,2024-09-01,19375.56,88.71,18.4
PMT-0031,F-04,2024-10-01,16127.54,100.0,9.4
PMT-0031,F-04,2024-11-01,14157.82,93.51,7.5
PMT-0031,F-04,2024-12-01,12805.69,86.69,6.2
PMT-0032,F-04,2022-01-01,17410.08,97.29,6.6
PMT-0032,F-04,2022-02-01,20260.15,94.99,9.8
PMT-0032,F-04,2022-03-01,23781.85,92.83,16.7
PMT-0032,F-04,2022-04-01,27969.94,94.79,25.1
PMT-0032,F-04,2022-05-01,28418.58,92.83,29.8
PMT-0032,F-04,2022-06-01,29214.9,88.96,30.8
PMT-0032,F-04,2022-07-01,26689.63,93.37,31.9
PMT-0032,F-04,2022-08-01,24237.03,91.84,24.8
PMT-0032,F-04,2022-09-01,21432.44,88.99,16.6
PMT-0032,F-04,2022-10-01,18098.0,98.79,10.3
PMT-0032,F-04,2022-11-01,15853.05,95.33,4.4
PMT-0032,F-04,2022-12-01,15131.73,96.11,3.6
PMT-0032,F-04,2023-01-01,16607.7,98.98,5.4
PMT-0032,F-04,2023-02-01,19316.93,96.7,12.8
PMT-0032,F-04,2023-03-01,22839.27,95.29,16.5
PMT-0032,F-04,2023-04-01,25329.57,91.25,24.4
PMT-0032,F-04,2023-05-01,29106.31,93.2,28.2
PMT-0032,F-04,2023-06-01,29269.78,92.68,32.8
PMT-0032,F-04,2023-07-01,27396.7,93.49,28.5
PMT-0032,F-04,2023-08-01,24857.01,97.67,25.6
PMT-0032,F-04,2023-09-01,21995.33,92.06,17.2
PMT-0032,F-04,2023-10-01,17577.15,91.29,12.9
PMT-0032,F-04,2023-11-01,16710.93,93.78,3.9
PMT-0032,F-04,2023-12-01,14896.64,90.47,7.0
PMT-0032,F-04,2024-01-01,16540.21,94.98,4.9
PMT-0032,F-04,2024-02-01,19601.55,90.25,10.4
PMT-0032,F-04,2024-03-01,22685.09,94.64,17.1
PMT-0032,F-04,2024-04-01,26426.35,97.24,25.6
PMT-0032,F-04,2024-05-01,26617.25,90.09,30.3
PMT-0032,F-04,2024-06-01,27184.22,94.89,33.2
PMT-0032,F-04,2024-07-01,28566.26,90.03,31.1
PMT-0032,F-04,2024-08-01,25947.66,94.97,26.7
PMT-0032,F-04,2024-09-01,21236.07,88.74,15.9
PMT-0032,F-04,2024-10-01,17597.53,94.87,10.3
PMT-0032,F-04,2024-11-01,15327.73,88.64,7.4
PMT-0032,F-04,2024-12-01,15084.75,97.77,2.8
PMT-0033,F-04,2022-01-01,10757.56,89.99,5.4
PMT-0033,F-04,2022-02-01,12496.46,94.65,9.7
PMT-0033,F-04,2022-03-01,14133.76,96.43,19.5
PMT-0033,F-04,2022-04-01,17015.68,89.43,26.0
PMT-0033,F-04,2022-05-01,18048.09,92.22,30.2
PMT-0033,F-04,2022-06-01,20030.92,97.46,32.3
PMT-0033,F-04,2022-07-01,18255.6,97.23,27.4
PMT-0033,F-04,2022-08-01,17011.6,96.78,23.6
PMT-0033,F-04,2022-09-01,14651.69,96.17,19.9
PMT-0033,F-04,2022-10-01,11929.83,92.38,10.4
PMT-0033,F-04,2022-11-01,10122.02,94.38,6.8
PMT-0033,F-04,2022-12-01,9462.61,95.78,5.5
PMT-0033,F-04,2023-01-01,10927.04,91.7,8.7
PMT-0033,F-04,2023-02-01,11741.17,95.34,11.4
PMT-0033,F-04,2023-03-01,14250.27,92.72,17.6
PMT-0033,F-04,2023-04-01,17499.86,97.9,24.5
PMT-0033,F-04,2023-05-01,18564.23,93.58,30.5
PMT-0033,F-04,2023-06-01,19542.25,92.12,34.3
PMT-0033,F-04,2023-07-01,17157.19,93.24,30.4
PMT-0033,F-04,2023-08-01,17252.22,97.95,25.7
PMT-0033,F-04,2023-09-01,14346.65,96.08,17.6
PMT-0033,F-04,2023-10-01,12280.49,90.76,11.0
PMT-0033,F-04,2023-11-01,9955.35,89.98,4.2
PMT-0033,F-04,2023-12-01,9711.24,93.37,5.3
PMT-0033,F-04,2024-01-01,10228.71,94.41,6.1
PMT-0033,F-04,2024-02-01,11267.87,93.69,11.6
PMT-0033,F-04,2024-03-01,14265.45,95.18,18.0
PMT-0033,F-04,2024-04-01,16253.65,94.81,25.4
PMT-0033,F-04,2024-05-01,18865.27,95.1,28.8
PMT-0033,F-04,2024-06-01,20125.28,94.38,29.3
PMT-0033,F-04,2024-07-01,19576.39,93.22,31.4
PMT-0033,F-04,2024-08-01,17772.35,94.98,27.3
PMT-0033,F-04,2024-09-01,15189.1,95.23,17.1
PMT-0033,F-04,2024-10-01,12400.94,93.49,10.5
PMT-0033,F-04,2024-11-01,10642.12,94.26,6.4
PMT-0033,F-04,2024-12-01,9045.07,89.27,0.9
PMT-0034,F-04,2022-01-01,14839.49,82.46,3.9
PMT-0034,F-04,2022-02-01,18328.55,95.05,9.8
PMT-0034,F-04,2022-03-01,22627.49,91.36,17.5
PMT-0034,F-04,2022-04-01,27107.65,94.52,24.4
PMT-0034,F-04,2022-05-01,28643.89,94.65,29.5
PMT-0034,F-04,2022-06-01,30490.85,97.46,30.8
PMT-0034,F-04,2022-07-01,27984.98,90.5,30.9
PMT-0034,F-04,2022-08-01,24843.49,90.23,25.5
PMT-0034,F-04,2022-09-01,22010.06,84.88,18.2
PMT-0034,F-04,2022-10-01,18126.45,92.49,10.9
PMT-0034,F-04,2022-11-01,15548.6,94.93,5.2
PMT-0034,F-04,2022-12-01,14229.87,96.01,0.8
PMT-0034,F-04,2023-01-01,14605.54,94.09,6.5
PMT-0034,F-04,2023-02-01,18376.0,98.13,11.1
PMT-0034,F-04,2023-03-01,21640.44,84.17,17.7
PMT-0034,F-04,2023-04-01,23812.44,86.43,24.0
PMT-0034,F-04,2023-05-01,29324.57,93.81,30.5
PMT-0034,F-04,2023-06-01,28475.4,92.14,31.8
PMT-0034,F-04,2023-07-01,30521.75,91.4,29.1
PMT-0034,F-04,2023-08-01,24797.75,93.42,24.5
PMT-0034,F-04,2023-09-01,22133.45,99.5,18.2
PMT-0034,F-04,2023-10-01,17124.61,95.18,9.3
PMT-0034,F-04,2023-11-01,14655.85,92.15,6.6
PMT-0034,F-04,2023-12-01,14772.07,92.49,5.1
PMT-0034,F-04,2024-01-01,15186.4,91.97,7.5
PMT-0034,F-04,2024-02-01,17590.55,91.77,11.8
PMT-0034,F-04,2024-03-01,21628.35,88.38,17.7
PMT-0034,F-04,2024-04-01,26979.3,92.69,23.5
PMT-0034,F-04,2024-05-01,27819.9,92.09,28.8
PMT-0034,F-04,2024-06-01,29304.22,93.05,32.6
PMT-0034,F-04,2024-07-01,27775.43,96.16,28.8
PMT-0034,F-04,2024-08-01,26672.87,93.75,25.1
PMT-0034,F-04,2024-09-01,22402.95,89.57,16.9
PMT-0034,F-04,2024-10-01,19526.74,88.36,11.0
PMT-0034,F-04,2024-11-01,16705.78,95.73,5.4
PMT-0034,F-04,2024-12-01,15631.62,98.26,4.6
PMT-0035,F-04,2022-01-01,11668.66,96.58,4.2
PMT-0035,F-04,2022-02-01,13139.29,88.25,11.4
PMT-0035,F-04,2022-03-01,16843.89,95.61,16.4
PMT-0035,F-04,2022-04-01,18200.24,92.76,24.5
PMT-0035,F-04,2022-05-01,21012.9,90.13,30.2
PMT-0035,F-04,2022-06-01,21670.67,92.43,33.4
PMT-0035,F-04,2022-07-01,21618.66,92.31,31.5
PMT-0035,F-04,2022-08-01,17720.65,97.92,25.6
PMT-0035,F-04,2022-09-01,16212.38,88.36,19.0
PMT-0035,F-04,2022-10-01,13226.1,96.21,10.9
PMT-0035,F-04,2022-11-01,11440.09,95.3,4.4
PMT-0035,F-04,2022-12-01,10657.36,95.03,4.7
PMT-0035,F-04,2023-01-01,11233.62,91.16,6.3
PMT-0035,F-04,2023-02-01,13893.31,85.39,9.4
PMT-0035,F-04,2023-03-01,16869.72,93.83,17.3
PMT-0035,F-04,2023-04-01,19106.99,85.6,24.8
PMT-0035,F-04,2023-05-01,20302.63,90.96,28.2
PMT-0035,F-04,2023-06-01,21197.2,92.27,30.1
PMT-0035,F-04,2023-07-01,20984.74,92.96,28.9
PMT-0035,F-04,2023-08-01,18469.3,89.99,25.3
PMT-0035,F-04,2023-09-01,16351.94,91.61,18.1
PMT-0035,F-04,2023-10-01,13179.23,86.86,10.9
PMT-0035,F-04,2023-11-01,11135.99,94.29,4.7
PMT-0035,F-04,2023-12-01,10798.35,95.1,4.7
PMT-0035,F-04,2024-01-01,11696.87,90.51,6.5
PMT-0035,F-04,2024-02-01,13066.98,93.81,11.5
PMT-0035,F-04,2024-03-01,15923.76,91.44,19.2
PMT-0035,F-04,2024-04-01,19338.69,90.99,25.6
PMT-0035,F-04,2024-05-01,20655.3,92.32,30.8
PMT-0035,F-04,2024-06-01,20611.65,95.76,28.1
PMT-0035,F-04,2024-07-01,20251.82,93.13,30.2
PMT-0035,F-04,2024-08-01,19052.58,93.36,22.6
PMT-0035,F-04,2024-09-01,15852.55,95.02,17.9
PMT-0035,F-04,2024-10-01,12819.87,94.58,10.7
PMT-0035,F-04,2024-11-01,11104.7,95.01,8.0
PMT-0035,F-04,2024-12-01,10643.57,92.22,5.0
PMT-0036,F-04,2022-01-01,7197.04,86.48,5.5
PMT-0036,F-04,2022-02-01,8393.3,96.14,9.9
PMT-0036,F-04,2022-03-01,9696.53,91.65,18.2
PMT-0036,F-04,2022-04-01,11266.75,93.94,23.7
PMT-0036,F-04,2022-05-01,11473.57,92.57,28.9
PMT-0036,F-04,2022-06-01,11667.74,94.96,31.3
PMT-0036,F-04,2022-07-01,10682.49,95.6,31.8
PMT-0036,F-04,2022-08-01,10567.2,94.05,25.4
PMT-0036,F-04,2022-09-01,8968.36,95.77,18.0
PMT-0036,F-04,2022-10-01,7957.35,92.97,10.3
PMT-0036,F-04,2022-11-01,6517.6,98.88,6.5
PMT-0036,F-04,2022-12-01,6402.09,96.66,4.2
PMT-0036,F-04,2023-01-01,6882.8,95.79,8.2
PMT-0036,F-04,2023-02-01,7575.17,86.47,10.3
PMT-0036,F-04,2023-03-01,8973.02,91.42,17.4
PMT-0036,F-04,2023-04-01,9826.65,93.8,26.9
PMT-0036,F-04,2023-05-01,11285.74,93.68,30.3
PMT-0036,F-04,2023-06-01,10944.36,91.93,31.0
PMT-0036,F-04,2023-07-01,11128.76,93.0,28.9
PMT-0036,F-04,2023-08-01,9357.69,95.6,25.5
PMT-0036,F-04,2023-09-01,7952.95,88.97,19.7
PMT-0036,F-04,2023-10-01,7307.83,95.29,8.4
PMT-0036,F-04,2023-11-01,5901.14,92.16,6.0
PMT-0036,F-04,2023-12-01,6067.97,94.92,2.4
PMT-0036,F-04,2024-01-01,6839.0,92.33,6.2
PMT-0036,F-04,2024-02-01,7754.11,90.05,13.0
PMT-0036,F-04,2024-03-01,8974.09,92.77,18.6
PMT-0036,F-04,2024-04-01,10105.95,92.84,26.4
PMT-0036,F-04,2024-05-01,10458.07,91.26,29.7
PMT-0036,F-04,2024-06-01,10940.45,90.88,32.5
PMT-0036,F-04,2024-07-01,10528.41,90.41,32.0
PMT-0036,F-04,2024-08-01,9200.85,86.03,24.2
PMT-0036,F-04,2024-09-01,7946.79,89.56,15.5
PMT-0036,F-04,2024-10-01,7092.81,93.29,11.4
PMT-0036,F-04,2024-11-01,6476.6,88.52,7.2
PMT-0036,F-04,2024-12-01,5964.34,93.3,5.1
PMT-0037,F-04,2022-01-01,11063.98,91.1,4.3
PMT-0037,F-04,2022-02-01,12137.22,95.61,11.4
PMT-0037,F-04,2022-03-01,15019.06,89.03,18.9
PMT-0037,F-04,2022-04-01,17998.77,92.15,22.9
PMT-0037,F-04,2022-05-01,19211.45,88.79,29.7
PMT-0037,F-04,2022-06-01,20417.43,92.43,32.6
PMT-0037,F-04,2022-07-01,20227.43,88.57,31.1
PMT-0037,F-04,2022-08-01,18027.23,96.79,24.0
PMT-0037,F-04,2022-09-01,14322.29,98.27,14.5
PMT-0037,F-04,2022-10-01,12063.95,96.3,10.9
PMT-0037,F-04,2022-11-01,10479.12,95.49,4.8
PMT-0037,F-04,2022-12-01,9945.98,90.49,6.7
PMT-0037,F-04,2023-01-01,11033.06,86.69,6.0
PMT-0037,F-04,2023-02-01,12398.51,94.3,12.9
PMT-0037,F-04,2023-03-01,14352.63,93.95,18.5
PMT-0037,F-04,2023-04-01,17211.81,89.32,24.8
PMT-0037,F-04,2023-05-01,18839.0,92.3,30.7
PMT-0037,F-04,2023-06-01,19352.59,94.61,29.9
PMT-0037,F-04,2023-07-01,18770.34,94.13,29.1
PMT-0037,F-04,2023-08-01,17509.01,93.58,25.4
PMT-0037,F-04,2023-09-01,14684.54,91.61,16.1
PMT-0037,F-04,2023-10-01,11547.11,92.8,8.0
PMT-0037,F-04,2023-11-01,10716.56,92.18,7.1
PMT-0037,F-04,2023-12-01,9958.43,98.15,3.3
PMT-0037,F-04,2024-01-01,10708.26,92.51,7.0
PMT-0037,F-04,2024-02-01,12510.26,92.77,11.7
PMT-0037,F-04,2024-03-01,14815.09,93.52,18.3
PMT-0037,F-04,2024-04-01,17417.29,91.55,24.9
PMT-0037,F-04,2024-05-01,19096.3,91.85,29.2
PMT-0037,F-04,2024-06-01,20490.28,89.42,31.2
PMT-0037,F-04,2024-07-01,20107.43,93.06,32.7
PMT-0037,F-04,2024-08-01,16709.35,91.1,24.8
PMT-0037,F-04,2024-09-01,14560.77,91.16,19.2
PMT-0037,F-04,2024-10-01,11746.68,96.75,10.2
PMT-0037,F-04,2024-11-01,10724.8,93.24,3.5
PMT-0037,F-04,2024-12-01,9658.61,86.18,2.5
PMT-0038,F-04,2022-01-01,14521.0,97.6,3.6
PMT-0038,F-04,2022-02-01,17066.7,89.23,13.1
PMT-0038,F-04,2022-03-01,21159.16,90.53,19.2
PMT-0038,F-04,2022-04-01,24519.3,88.46,25.5
PMT-0038,F-04,2022-05-01,26277.32,91.37,30.7
PMT-0038,F-04,2022-06-01,26611.84,94.24,32.7
PMT-0038,F-04,2022-07-01,28336.9,90.82,29.6
PMT-0038,F-04,2022-08-01,24127.11,91.52,24.3
PMT-0038,F-04,2022-09-01,21789.72,92.9,17.4
PMT-0038,F-04,2022-10-01,15936.04,95.45,11.1
PMT-0038,F-04,2022-11-01,14593.37,91.96,5.5
PMT-0038,F-04,2022-12-01,13764.07,92.11,5.3
PMT-0038,F-04,2023-01-01,14903.08,95.15,7.0
PMT-0038,F-04,2023-02-01,17957.61,90.35,11.5
PMT-0038,F-04,2023-03-01,15823.09,96.52,18.6
PMT-0038,F-04,2023-04-01,18618.52,92.44,25.7
PMT-0038,F-04,2023-05-01,19703.83,90.62,30.5
PMT-0038,F-04,2023-06-01,28713.55,92.21,32.1
PMT-0038,F-04,2023-07-01,27175.16,96.26,28.0
PMT-0038,F-04,2023-08-01,23267.55,95.28,26.0
PMT-0038,F-04,2023-09-01,20396.58,91.6,17.9
PMT-0038,F-04,2023-10-01,16736.01,100.0,11.9
PMT-0038,F-04,2023-11-01,13766.31,90.19,5.7
PMT-0038,F-04,2023-12-01,13471.27,91.07,6.9
PMT-0038,F-04,2024-01-01,14375.36,87.94,5.8
PMT-0038,F-04,2024-02-01,16646.0,92.45,11.8
PMT-0038,F-04,2024-03-01,19845.29,90.39,17.4
PMT-0038,F-04,2024-04-01,22836.0,94.11,22.9
PMT-0038,F-04,2024-05-01,27873.03,91.63,28.5
PMT-0038,F-04,2024-06-01,26017.75,90.82,33.4
PMT-0038,F-04,2024-07-01,26276.59,89.8,29.6
PMT-0038,F-04,2024-08-01,22925.54,92.2,22.9
PMT-0038,F-04,2024-09-01,20236.82,90.16,18.9
PMT-0038,F-04,2024-10-01,16998.66,93.53,10.8
PMT-0038,F-04,2024-11-01,13525.98,90.09,3.5
PMT-0038,F-04,2024-12-01,13424.88,89.09,5.0
PMT-0039,F-04,2022-01-01,19965.06,94.6,5.1
PMT-0039,F-04,2022-02-01,24376.0,91.44,11.9
PMT-0039,F-04,2022-03-01,30538.39,92.16,17.2
PMT-0039,F-04,2022-04-01,35380.71,90.41,23.4
PMT-0039,F-04,2022-05-01,37633.45,97.82,30.6
PMT-0039,F-04,2022-06-01,40918.57,95.52,31.3
PMT-0039,F-04,2022-07-01,39700.83,94.75,30.4
PMT-0039,F-04,2022-08-01,36064.28,92.77,25.4
PMT-0039,F-04,2022-09-01,28433.05,92.38,17.0
PMT-0039,F-04,2022-10-01,23772.51,91.91,8.4
PMT-0039,F-04,2022-11-01,20596.95,91.19,6.4
PMT-0039,F-04,2022-12-01,18229.93,97.5,4.5
PMT-0039,F-04,2023-01-01,20961.26,94.96,4.6
PMT-0039,F-04,2023-02-01,24718.98,92.68,10.3
PMT-0039,F-04,2023-03-01,30198.86,96.66,18.4
PMT-0039,F-04,2023-04-01,36925.17,90.13,22.5
PMT-0039,F-04,2023-05-01,37419.67,89.49,33.5
PMT-0039,F-04,2023-06-01,40489.8,93.75,34.2
PMT-0039,F-04,2023-07-01,35641.28,91.4,29.0
PMT-0039,F-04,2023-08-01,34060.0,90.96,24.9
PMT-0039,F-04,2023-09-01,29575.15,93.49,18.5
PMT-0039,F-04,2023-10-01,23637.98,87.29,11.4
PMT-0039,F-04,2023-11-01,20658.86,91.04,7.4
PMT-0039,F-04,2023-12-01,19357.63,92.95,4.7
PMT-0039,F-04,2024-01-01,20151.3,90.83,7.3
PMT-0039,F-04,2024-02-01,24305.37,88.46,11.7
PMT-0039,F-04,2024-03-01,29672.95,94.65,18.0
PMT-0039,F-04,2024-04-01,35628.29,94.26,27.5
PMT-0039,F-04,2024-05-01,37863.19,93.7,29.7
PMT-0039,F-04,2024-06-01,37990.59,88.57,33.1
PMT-0039,F-04,2024-07-01,38386.64,90.78,30.3
PMT-0039,F-04,2024-08-01,34363.35,87.81,26.0
PMT-0039,F-04,2024-09-01,28602.28,94.6,19.1
PMT-0039,F-04,2024-10-01,25363.28,91.61,12.5
PMT-0039,F-04,2024-11-01,20566.47,91.46,6.7
PMT-0039,F-04,2024-12-01,18991.88,88.95,4.1
PMT-0040,F-04,2022-01-01,6821.06,87.54,7.1
PMT-0040,F-04,2022-02-01,8207.79,91.12,11.8
PMT-0040,F-04,2022-03-01,9714.57,95.51,17.3
PMT-0040,F-04,2022-04-01,11411.23,92.71,22.9
PMT-0040,F-04,2022-05-01,12684.57,95.09,28.7
PMT-0040,F-04,2022-06-01,13255.22,91.13,31.5
PMT-0040,F-04,2022-07-01,12800.69,88.35,31.0
PMT-0040,F-04,2022-08-01,11897.0,93.8,23.1
PMT-0040,F-04,2022-09-01,8962.91,92.86,20.3
PMT-0040,F-04,2022-10-01,8272.96,98.65,9.3
PMT-0040,F-04,2022-11-01,6881.44,97.22,4.3
PMT-0040,F-04,2022-12-01,6344.86,86.83,1.8
PMT-0040,F-04,2023-01-01,6909.03,93.95,7.4
PMT-0040,F-04,2023-02-01,8326.25,97.23,11.0
PMT-0040,F-04,2023-03-01,9374.26,91.48,17.6
PMT-0040,F-04,2023-04-01,11708.84,92.69,27.4
PMT-0040,F-04,2023-05-01,12306.86,93.1,29.4
PMT-0040,F-04,2023-06-01,13028.43,93.83,32.9
PMT-0040,F-04,2023-07-01,12378.55,90.12,29.3
PMT-0040,F-04,2023-08-01,11510.91,95.24,26.7
PMT-0040,F-04,2023-09-01,10084.6,93.64,15.5
PMT-0040,F-04,2023-10-01,7949.8,90.36,12.5
PMT-0040,F-04,2023-11-01,6900.09,91.32,4.9
PMT-0040,F-04,2023-12-01,6130.53,89.31,3.9
PMT-0040,F-04,2024-01-01,6797.34,92.16,4.9
PMT-0040,F-04,2024-02-01,8138.56,91.52,11.1
PMT-0040,F-04,2024-03-01,9895.5,92.08,17.8
PMT-0040,F-04,2024-04-01,11216.43,88.8,26.8
PMT-0040,F-04,2024-05-01,12288.61,89.07,30.9
PMT-0040,F-04,2024-06-01,12661.41,90.39,33.4
PMT-0040,F-04,2024-07-01,11929.18,90.45,29.8
PMT-0040,F-04,2024-08-01,11134.2,95.4,24.3
PMT-0040,F-04,2024-09-01,9901.8,89.92,17.0
PMT-0040,F-04,2024-10-01,7738.73,89.09,11.3
PMT-0040,F-04,2024-11-01,6549.18,94.0,7.0
PMT-0040,F-04,2024-12-01,6203.42,90.82,7.6
PMT-0041,F-05,2022-01-01,9879.28,87.26,6.0
PMT-0041,F-05,2022-02-01,11766.29,88.99,10.5
PMT-0041,F-05,2022-03-01,13676.05,90.29,17.1
PMT-0041,F-05,2022-04-01,16625.95,83.07,25.9
PMT-0041,F-05,2022-05-01,18072.47,91.87,30.3
PMT-0041,F-05,2022-06-01,18876.58,93.18,30.0
PMT-0041,F-05,2022-07-01,17643.19,92.69,29.1
PMT-0041,F-05,2022-08-01,16676.83,91.63,25.7
PMT-0041,F-05,2022-09-01,13746.71,95.95,17.4
PMT-0041,F-05,2022-10-01,11347.22,93.57,12.4
PMT-0041,F-05,2022-11-01,9779.97,87.84,3.5
PMT-0041,F-05,2022-12-01,9514.93,88.45,4.4
PMT-0041,F-05,2023-01-01,9498.97,87.69,4.1
PMT-0041,F-05,2023-02-01,11426.24,91.11,10.9
PMT-0041,F-05,2023-03-01,14188.52,89.4,19.2
PMT-0041,F-05,2023-04-01,16425.81,86.3,23.7
PMT-0041,F-05,2023-05-01,18039.41,93.88,28.8
PMT-0041,F-05,2023-06-01,18837.04,89.43,31.9
PMT-0041,F-05,2023-07-01,18055.06,87.48,32.0
PMT-0041,F-05,2023-08-01,16787.42,83.85,25.8
PMT-0041,F-05,2023-09-01,13966.75,93.66,19.6
PMT-0041,F-05,2023-10-01,11672.98,90.3,11.3
PMT-0041,F-05,2023-11-01,10138.41,91.47,6.3
PMT-0041,F-05,2023-12-01,9126.96,88.44,3.8
PMT-0041,F-05,2024-01-01,9891.6,88.64,4.0
PMT-0041,F-05,2024-02-01,11687.83,89.98,10.2
PMT-0041,F-05,2024-03-01,14022.25,89.89,18.2
PMT-0041,F-05,2024-04-01,16503.61,88.91,23.6
PMT-0041,F-05,2024-05-01,18016.67,86.4,31.0
PMT-0041,F-05,2024-06-01,19730.67,84.14,31.2
PMT-0041,F-05,2024-07-01,17769.25,90.65,31.3
PMT-0041,F-05,2024-08-01,16567.58,89.52,24.7
PMT-0041,F-05,2024-09-01,13613.92,90.99,15.2
PMT-0041,F-05,2024-10-01,11474.8,91.3,12.4
PMT-0041,F-05,2024-11-01,9492.29,89.02,5.1
PMT-0041,F-05,2024-12-01,9368.84,85.76,5.0
PMT-0042,F-05,2022-01-01,14085.25,85.15,6.2
PMT-0042,F-05,2022-02-01,17060.73,88.04,11.2
PMT-0042,F-05,2022-03-01,19619.86,90.27,16.7
PMT-0042,F-05,2022-04-01,22582.29,92.96,24.5
PMT-0042,F-05,2022-05-01,24710.11,91.27,30.7
PMT-0042,F-05,2022-06-01,25992.83,81.51,32.8
PMT-0042,F-05,2022-07-01,24237.18,89.18,29.5
PMT-0042,F-05,2022-08-01,22372.13,90.3,23.9
PMT-0042,F-05,2022-09-01,18729.89,91.78,18.8
PMT-0042,F-05,2022-10-01,15280.6,91.41,12.4
PMT-0042,F-05,2022-11-01,13936.06,83.92,7.1
PMT-0042,F-05,2022-12-01,12962.36,89.82,4.0
PMT-0042,F-05,2023-01-01,14107.44,93.15,5.9
PMT-0042,F-05,2023-02-01,16358.9,84.14,10.4
PMT-0042,F-05,2023-03-01,19644.26,87.53,18.0
PMT-0042,F-05,2023-04-01,22165.06,90.14,26.2
PMT-0042,F-05,2023-05-01,25164.59,91.56,31.0
PMT-0042,F-05,2023-06-01,25982.5,90.56,30.2
PMT-0042,F-05,2023-07-01,24821.45,91.62,29.7
PMT-0042,F-05,2023-08-01,22006.45,90.73,26.0
PMT-0042,F-05,2023-09-01,18998.13,90.06,16.0
PMT-0042,F-05,2023-10-01,16516.45,91.29,10.9
PMT-0042,F-05,2023-11-01,13700.38,85.95,6.7
PMT-0042,F-05,2023-12-01,13086.27,84.67,3.3
PMT-0042,F-05,2024-01-01,14115.3,90.41,4.2
PMT-0042,F-05,2024-02-01,16786.87,84.45,9.7
PMT-0042,F-05,2024-03-01,19446.15,89.15,18.2
PMT-0042,F-05,2024-04-01,22382.79,92.54,23.8
PMT-0042,F-05,2024-05-01,25026.08,87.47,29.8
PMT-0042,F-05,2024-06-01,25138.97,93.76,33.2
PMT-0042,F-05,2024-07-01,24512.86,88.87,30.0
PMT-0042,F-05,2024-08-01,21669.26,86.4,24.7
PMT-0042,F-05,2024-09-01,19177.46,89.91,18.2
PMT-0042,F-05,2024-10-01,16054.95,87.41,10.9
PMT-0042,F-05,2024-11-01,13194.38,85.91,4.4
PMT-0042,F-05,2024-12-01,12871.98,87.9,3.6
PMT-0043,F-05,2022-01-01,9544.13,85.98,5.0
PMT-0043,F-05,2022-02-01,10544.15,89.55,10.1
PMT-0043,F-05,2022-03-01,13383.93,93.48,16.5
PMT-0043,F-05,2022-04-01,14850.4,87.47,26.4
PMT-0043,F-05,2022-05-01,18159.69,89.43,29.3
PMT-0043,F-05,2022-06-01,16834.74,96.58,31.1
PMT-0043,F-05,2022-07-01,16549.62,88.66,30.2
PMT-0043,F-05,2022-08-01,15279.82,89.92,23.7
PMT-0043,F-05,2022-09-01,12141.59,92.55,17.6
PMT-0043,F-05,2022-10-01,10848.28,93.26,11.8
PMT-0043,F-05,2022-11-01,9538.0,89.66,6.3
PMT-0043,F-05,2022-12-01,8776.62,90.06,3.2
PMT-0043,F-05,2023-01-01,9664.14,85.95,5.5
PMT-0043,F-05,2023-02-01,10957.76,84.88,14.4
PMT-0043,F-05,2023-03-01,14768.38,88.66,20.7
