consumer_id,month,peak_offpeak_ratio,daily_load_factor,flatline_fraction,peak_window_flatline_fraction,midday_dip_index,tariff_boundary_alignment_score,nighttime_drop_index
C-001437,2022-12-01,3.8227777,0.30037698,1.0,1.0,0.5728748,60.0,0.9518083
C-001437,2023-01-01,4.4986444,0.29576737,1.0,1.0,0.564346,60.0,0.6190793
C-001437,2023-02-01,4.025081,0.32745752,1.0,1.0,0.6659045,60.0,1.0275717
C-001437,2023-03-01,3.4820938,0.32530499,0.9986225895316805,1.0,0.48432472,60.0,1.1605086
C-001437,2023-04-01,4.1898894,0.32298425,1.0,1.0,0.8057488,60.0,0.85318846
C-001437,2023-05-01,2.7396598,0.38621083,1.0,1.0,0.7631876,60.0,1.1062187
C-001437,2023-06-01,1.6927414,0.34048378,1.0,1.0,0.57263976,60.0,1.6196218
C-001437,2023-07-01,3.2548969,0.34174007,1.0,1.0,0.67675877,60.0,1.1203753
C-001437,2023-08-01,3.1644015,0.35653168,1.0,1.0,0.7455162,60.0,1.1858552
C-001437,2023-09-01,4.317137,0.3251975,1.0,1.0,0.61324704,60.0,0.7893585
C-001437,2023-10-01,4.3849864,0.28719354,1.0,1.0,0.6407352,60.0,0.69104385
C-001437,2023-11-01,3.4644206,0.30371034,1.0,1.0,0.549497,60.0,0.9177696
C-001437,2023-12-01,4.2988663,0.28813326,1.0,1.0,0.45647106,60.0,0.8939858
C-001437,2024-01-01,4.7271967,0.28364047,1.0,1.0,0.54464376,60.0,0.73485595
C-001437,2024-02-01,4.036743,0.3133548,0.9985443959243085,1.0,0.5277272,60.0,0.90692186
C-001437,2024-03-01,4.2443824,0.3140266,1.0,1.0,0.68494356,60.0,0.700565
C-001437,2024-04-01,2.6960478,0.38144022,1.0,1.0,0.65715474,60.0,1.3632569
C-001437,2024-05-01,3.0672345,0.34407258,1.0,1.0,0.6354472,60.0,1.1868536
C-001437,2024-06-01,1.5006906,0.37111935,1.0,1.0,0.63572603,60.0,1.9450899
C-001437,2024-07-01,4.0906935,0.33261636,1.0,1.0,0.6852159,60.0,0.7998603
C-001437,2024-08-01,2.597551,0.3847506,1.0,1.0,0.69185495,60.0,1.0975221
C-001437,2024-09-01,4.71764,0.29405504,1.0,1.0,0.5286274,60.0,0.8370656
C-001437,2024-10-01,3.8568048,0.30221716,1.0,1.0,0.5415256,60.0,0.85355735
C-001437,2024-11-01,3.6021664,0.34478617,1.0,1.0,0.4734543,60.0,0.75928646
C-001437,2024-12-01,3.9218616,0.3092998,1.0,1.0,0.54414576,60.0,0.81708753
C-001441,2022-01-01,4.517578,0.30981597,0.31830601092896177,0.016666666666666666,0.638366,600.0,0.62595004
C-001441,2022-02-01,5.1721983,0.30207554,0.324773413897281,0.05405405405405406,0.58549714,600.0,0.78310525
C-001441,2022-03-01,4.1767626,0.30216876,0.2896174863387978,0.04032258064516129,0.47507098,600.0,1.0959517
C-001441,2022-04-01,3.5072656,0.36145636,0.2401685393258427,0.02564102564102564,0.71759826,60.0,0.99859947
C-001441,2022-05-01,1.604649,0.39758295,0.16780354706684858,0.056910569105691054,0.71580404,60.0,3.4405088
C-001441,2022-06-01,1.7847571,0.3524757,0.2,0.0847457627118644,0.7432225,780.0,2.9954903
C-001441,2022-07-01,2.6601558,0.35933208,0.2178619756427605,0.02459016393442623,0.69681054,1080.0,2.1675038
C-001441,2022-08-01,2.735555,0.37457973,0.208955223880597,0.024390243902439025,0.76961297,480.0,1.8525541
C-001441,2022-09-01,3.837394,0.3111781,0.3159379407616361,0.01694915254237288,0.5871428,600.0,1.1321282
C-001441,2022-10-01,3.758173,0.29328388,0.2821917808219178,0.03305785123966942,0.555346,600.0,1.1315541
C-001441,2022-11-01,4.0424123,0.31416014,0.2947813822284908,0.0,0.51932627,600.0,0.93281627
C-001441,2022-12-01,3.7636783,0.2975799,0.3419267299864315,0.01639344262295082,0.5506781,600.0,0.6466027
C-001441,2023-01-01,4.1642036,0.29668024,0.33649932157394846,0.04918032786885246,0.65830386,600.0,0.866116
C-001441,2023-02-01,6.5311747,0.27333212,0.35294117647058826,0.04504504504504504,0.48767206,660.0,0.6913003
C-001441,2023-03-01,4.0621104,0.30828732,0.36103542234332425,0.05785123966942149,0.55019516,600.0,0.49478853
C-001441,2023-04-01,2.8402252,0.3952918,0.2180028129395218,0.016666666666666666,0.8246602,720.0,0.8505273
C-001441,2023-05-01,2.0568464,0.36589012,0.27148703956343795,0.06666666666666667,0.6191033,0.0,1.2322384
C-001441,2023-06-01,1.7653863,0.38163388,0.2211267605633803,0.03361344537815126,0.6758632,420.0,1.3226054
C-001441,2023-07-01,1.7052748,0.41447172,0.19508867667121418,0.058333333333333334,0.71471405,0.0,1.3759989
C-001441,2023-08-01,2.4099658,0.36611006,0.25648021828103684,0.05785123966942149,0.6582652,1080.0,0.82258534
C-001441,2023-09-01,3.649534,0.2926759,0.3862359550561798,0.03418803418803419,0.50006634,600.0,0.59478384
C-001441,2023-10-01,4.407133,0.30242988,0.38159675236806495,0.056451612903225805,0.60984814,600.0,0.43080807
C-001441,2023-11-01,4.065105,0.3011009,0.3502824858757062,0.02608695652173913,0.5445988,600.0,0.46172366
C-001441,2023-12-01,4.60137,0.2878532,0.4049247606019152,0.07317073170731707,0.65720165,600.0,0.30021945
C-001441,2024-01-01,4.304614,0.28888565,0.3888130968622101,0.04918032786885246,0.48531756,540.0,0.51177037
C-001441,2024-02-01,3.6163156,0.30996805,0.34156976744186046,0.05309734513274336,0.6061152,600.0,0.59770876
C-001441,2024-03-01,5.2836523,0.30625072,0.3306122448979592,0.016260162601626018,0.5898912,60.0,0.49087045
C-001441,2024-04-01,3.2587426,0.36301562,0.2680851063829787,0.0423728813559322,0.7305068,60.0,0.8010962
C-001441,2024-05-01,2.8929138,0.36376676,0.23505434782608695,0.01639344262295082,0.72325355,360.0,0.99278474
C-001441,2024-06-01,1.6361057,0.39073417,0.21940928270042195,0.059322033898305086,0.81231964,420.0,1.3207281
C-001441,2024-07-01,1.6174349,0.3837429,0.24283765347885403,0.0743801652892562,0.76143134,0.0,1.2075685
C-001441,2024-08-01,3.6148524,0.32544297,0.308843537414966,0.04032258064516129,0.5791633,0.0,0.8602062
C-001441,2024-09-01,3.4211326,0.3008601,0.29985855728429983,0.01680672268907563,0.5495583,600.0,0.7050893
C-001441,2024-10-01,4.9184966,0.2953491,0.4019073569482289,0.040983606557377046,0.5006635,600.0,0.39877933
C-001441,2024-11-01,4.4522033,0.28626138,0.3635077793493635,0.025210084033613446,0.52004,600.0,0.47010008
C-001441,2024-12-01,4.3199263,0.29311496,0.4147339699863574,0.04032258064516129,0.4483575,660.0,0.3968372
C-001443,2022-01-01,4.662575,0.29668206,0.3397790055248619,0.03333333333333333,0.614371,600.0,0.4452118
C-001443,2022-02-01,5.3380346,0.27946052,0.3561643835616438,0.02727272727272727,0.44354093,600.0,0.5145752
C-001443,2022-03-01,3.595126,0.3226834,0.26330150068212826,0.02459016393442623,0.6039687,660.0,0.8112245
C-001443,2022-04-01,3.0110116,0.35905805,0.22695035460992907,0.03389830508474576,0.65059644,0.0,1.1621615
C-001443,2022-05-01,3.877956,0.35255715,0.24217687074829933,0.01639344262295082,0.756468,0.0,1.0738337
C-001443,2022-06-01,1.717421,0.38180974,0.18865248226950354,0.058823529411764705,0.7410317,780.0,1.8496038
C-001443,2022-07-01,1.809054,0.4005118,0.17647058823529413,0.042735042735042736,0.84299266,840.0,1.7574368
C-001443,2022-08-01,2.8001194,0.37676466,0.20600272851296045,0.0,0.68084663,540.0,1.1319125
C-001443,2022-09-01,3.6747172,0.30127755,0.2883522727272727,0.017094017094017096,0.5736815,660.0,0.9106447
C-001443,2022-10-01,4.2882915,0.29191878,0.32602739726027397,0.04032258064516129,0.5231479,600.0,0.5241362
C-001443,2022-11-01,3.8465798,0.3347584,0.31117397454031115,0.042735042735042736,0.68521905,600.0,0.4877167
C-001443,2022-12-01,4.177269,0.2995345,0.35607094133697137,0.008333333333333333,0.5478429,600.0,0.5080016
C-001443,2023-01-01,5.337428,0.28484893,0.33649932157394846,0.00819672131147541,0.5723569,600.0,0.50819606
C-001443,2023-02-01,4.360294,0.30868647,0.2904191616766467,0.044642857142857144,0.61430484,600.0,0.7149159
C-001443,2023-03-01,3.9684238,0.29156622,0.28669410150891633,0.008264462809917356,0.5344403,600.0,0.7592157
C-001443,2023-04-01,2.7984936,0.3562184,0.22772277227722773,0.025210084033613446,0.69244415,1080.0,1.2158381
C-001443,2023-05-01,1.5554594,0.40210855,0.17302452316076294,0.08196721311475409,0.76209426,0.0,1.7610217
C-001443,2023-06-01,1.8658899,0.3516619,0.25177809388335703,0.03389830508474576,0.58311915,1080.0,1.96232
C-001443,2023-07-01,1.5343937,0.37345222,0.208955223880597,0.04918032786885246,0.67836356,120.0,1.9576861
C-001443,2023-08-01,2.9111292,0.37415054,0.2111716621253406,0.008064516129032258,0.64798456,0.0,1.1370212
C-001443,2023-09-01,4.553352,0.30041996,0.2967651195499297,0.05042016806722689,0.58619297,600.0,0.72559583
C-001443,2023-10-01,4.7234373,0.32284945,0.29958960328317374,0.0,0.6487906,600.0,0.51592964
C-001443,2023-11-01,4.373502,0.30825812,0.3389830508474576,0.01694915254237288,0.56440854,600.0,0.6054878
C-001443,2023-12-01,4.7622457,0.28577346,0.3583106267029973,0.032520325203252036,0.5434533,600.0,0.4400039
C-001443,2024-01-01,4.7480493,0.29738644,0.32108843537414966,0.032520325203252036,0.569178,600.0,0.40840885
C-001443,2024-02-01,3.4590898,0.30312008,0.26850507982583455,0.043859649122807015,0.49545926,600.0,0.7212464
C-001443,2024-03-01,3.2284636,0.3180392,0.26330150068212826,0.03305785123966942,0.58534926,600.0,0.855008
C-001443,2024-04-01,3.8461242,0.33591738,0.2746478873239437,0.025210084033613446,0.78689045,540.0,0.9370732
C-001443,2024-05-01,1.7756193,0.36781746,0.20433017591339647,0.04032258064516129,0.60608345,0.0,2.1326272
C-001443,2024-06-01,1.5870423,0.38466778,0.17746478873239438,0.008333333333333333,0.69070995,1080.0,2.3118045
C-001443,2024-07-01,1.4665477,0.38578242,0.1989100817438692,0.03305785123966942,0.81220436,720.0,1.9375609
C-001443,2024-08-01,2.968938,0.35284957,0.22930800542740842,0.025,0.68362397,360.0,0.9940729
C-001443,2024-09-01,4.3577266,0.3015119,0.2895480225988701,0.04310344827586207,0.66994345,600.0,0.6483555
C-001443,2024-10-01,4.736418,0.28063264,0.320109439124487,0.041666666666666664,0.6819824,600.0,0.53779036
C-001443,2024-11-01,3.973474,0.29959837,0.28772919605077574,0.025210084033613446,0.61125994,600.0,0.6168772
C-001443,2024-12-01,5.0738025,0.29057726,0.366120218579235,0.04918032786885246,0.65767556,600.0,0.41948265
C-001445,2022-01-01,3.7902246,0.30286825,0.2779291553133515,0.03278688524590164,0.5322427,600.0,0.66390866
C-001445,2022-02-01,3.6369004,0.29592344,0.270516717325228,0.027777777777777776,0.5945222,600.0,0.72355413
C-001445,2022-03-01,4.8327885,0.28373215,0.291156462585034,0.016260162601626018,0.56582874,600.0,0.5817305
C-001445,2022-04-01,3.6205761,0.34698874,0.2556179775280899,0.01680672268907563,0.7025236,0.0,1.1084408
C-001445,2022-05-01,1.8229492,0.35196963,0.20844686648501362,0.08264462809917356,0.7299021,420.0,2.0213594
C-001445,2022-06-01,1.631434,0.4109396,0.14285714285714285,0.01680672268907563,0.7169831,120.0,2.1305528
C-001445,2022-07-01,1.4658903,0.3930205,0.18194254445964433,0.06611570247933884,0.6738403,540.0,2.0967188
C-001445,2022-08-01,3.2921665,0.37165007,0.20527045769764216,0.03278688524590164,0.80498105,1080.0,1.3491429
C-001445,2022-09-01,3.8019476,0.29483253,0.26019690576652604,0.01680672268907563,0.51334065,600.0,1.0255204
C-001445,2022-10-01,4.1755233,0.28875554,0.31874145006839943,0.02459016393442623,0.5243154,660.0,0.5846987
C-001445,2022-11-01,3.5111856,0.28827316,0.3131170662905501,0.05982905982905983,0.6288013,600.0,0.6510186
C-001445,2022-12-01,4.39068,0.2919524,0.3424283765347885,0.03305785123966942,0.6027624,600.0,0.49857688
C-001445,2023-01-01,3.8813546,0.287052,0.2870748299319728,0.04032258064516129,0.6396592,600.0,0.53014725
C-001445,2023-02-01,3.4643116,0.32286713,0.24622356495468278,0.009009009009009009,0.6477556,600.0,0.82759744
C-001445,2023-03-01,5.618748,0.3093999,0.3100137174211248,0.01652892561983471,0.5830614,600.0,0.4903657
C-001445,2023-04-01,3.3644063,0.35880297,0.19148936170212766,0.00847457627118644,0.73383766,0.0,0.92454576
C-001445,2023-05-01,3.086366,0.34776363,0.22282608695652173,0.016260162601626018,0.65489256,1080.0,1.0403209
C-001445,2023-06-01,1.5953648,0.3621249,0.1732394366197183,0.0847457627118644,0.78099924,960.0,2.061068
C-001445,2023-07-01,3.7314565,0.34437504,0.2558139534883721,0.06666666666666667,0.7401687,60.0,1.1399302
C-001445,2023-08-01,2.5899532,0.3795507,0.17615176151761516,0.016260162601626018,0.7301826,60.0,1.2865726
C-001445,2023-09-01,4.666032,0.29780215,0.26441631504922647,0.01680672268907563,0.6042918,600.0,0.7594087
C-001445,2023-10-01,4.4613857,0.30427527,0.30842391304347827,0.03225806451612903,0.64426374,600.0,0.67213964
C-001445,2023-11-01,4.6835117,0.29758307,0.29645390070921984,0.01680672268907563,0.49841022,600.0,0.43701887
C-001445,2023-12-01,4.082842,0.29031047,0.31830601092896177,0.040983606557377046,0.61716557,600.0,0.56527346
C-001445,2024-01-01,4.6081285,0.31136313,0.3066485753052917,0.024390243902439025,0.59800214,600.0,0.48174298
C-001445,2024-02-01,5.347795,0.28703654,0.3304221251819505,0.04310344827586207,0.6009847,600.0,0.5766168
C-001445,2024-03-01,4.903274,0.29045385,0.2870748299319728,0.02459016393442623,0.6262485,600.0,0.7336056
C-001445,2024-04-01,3.0674677,0.35911366,0.18450704225352113,0.025423728813559324,0.6801644,540.0,1.3045932
C-001445,2024-05-01,2.945544,0.37054673,0.19642857142857142,0.01639344262295082,0.8218711,0.0,1.3480179
C-001445,2024-06-01,1.865643,0.34804025,0.23196605374823195,0.03361344537815126,0.61032385,0.0,1.9839314
C-001445,2024-07-01,2.1880393,0.36680904,0.21174863387978143,0.041666666666666664,0.70566016,0.0,1.8588271
C-001445,2024-08-01,3.420324,0.35959694,0.23233695652173914,0.024193548387096774,0.862838,60.0,1.0829167
C-001445,2024-09-01,3.7863357,0.2726989,0.3012729844413013,0.041666666666666664,0.5067759,600.0,0.87116706
C-001445,2024-10-01,3.7055705,0.30431566,0.2703804347826087,0.04878048780487805,0.5553081,600.0,0.55819124
C-001445,2024-11-01,4.2661195,0.30157986,0.3093220338983051,0.00847457627118644,0.48381287,600.0,0.4922363
C-001445,2024-12-01,4.7272735,0.3007409,0.3213793103448276,0.01680672268907563,0.610036,600.0,0.53853875
C-001456,2022-01-01,6.4253078,0.2752068,0.4528043775649795,0.04918032786885246,0.66000926,600.0,0.34656012
C-001456,2022-02-01,4.374181,0.30597955,0.3152337858220211,0.009009009009009009,0.5634845,600.0,0.8103669
C-001456,2022-03-01,6.7816954,0.25816008,0.399452804377565,0.041666666666666664,0.58696896,600.0,0.48207414
C-001456,2022-04-01,3.1121366,0.35702822,0.26874115983026875,0.03418803418803419,0.8327599,60.0,1.1362025
C-001456,2022-05-01,2.536765,0.3660769,0.2662162162162162,0.03225806451612903,0.73405445,540.0,1.4718246
C-001456,2022-06-01,1.4410747,0.38063088,0.20480225988700565,0.06722689075630252,0.70627105,0.0,2.0619748
C-001456,2022-07-01,2.5351508,0.3727915,0.23841961852861035,0.0743801652892562,0.6238852,1080.0,1.6667956
C-001456,2022-08-01,3.047768,0.35605553,0.2493150684931507,0.03305785123966942,0.7530595,60.0,1.1767195
C-001456,2022-09-01,3.11592,0.31244034,0.30952380952380953,0.025,0.63476604,600.0,0.9988498
C-001456,2022-10-01,4.53152,0.31332734,0.3419618528610354,0.040983606557377046,0.65458226,600.0,0.59497434
C-001456,2022-11-01,5.754272,0.28595972,0.47132867132867134,0.025,0.57202715,600.0,0.297229
C-001456,2022-12-01,3.790892,0.3146808,0.3914835164835165,0.024793388429752067,0.5873625,660.0,0.49403155
C-001456,2023-01-01,4.7614484,0.28203952,0.39807162534435264,0.03305785123966942,0.55410254,600.0,0.5380018
C-001456,2023-02-01,5.5104785,0.3005754,0.3550834597875569,0.02727272727272727,0.56952006,600.0,0.57872754
C-001456,2023-03-01,5.042394,0.28409696,0.34877384196185285,0.07258064516129033,0.6818946,600.0,0.6806552
C-001456,2023-04-01,3.3180306,0.3541637,0.26901408450704223,0.04310344827586207,0.7097495,1080.0,1.2353408
C-001456,2023-05-01,3.0952182,0.34896082,0.2727272727272727,0.024390243902439025,0.58247375,1080.0,1.3431046
C-001456,2023-06-01,1.6208827,0.39878592,0.2250351617440225,0.059322033898305086,0.7653895,0.0,1.9198246
C-001456,2023-07-01,1.8652166,0.38114676,0.24556616643929058,0.08130081300813008,0.7547527,0.0,1.6720335
C-001456,2023-08-01,2.4241738,0.37119454,0.19674355495251017,0.0,0.6640967,0.0,1.8427471
C-001456,2023-09-01,4.9266124,0.30590153,0.3121468926553672,0.008403361344537815,0.65927154,600.0,0.73559386
C-001456,2023-10-01,3.903511,0.31969756,0.34972677595628415,0.06557377049180328,0.60308737,60.0,0.7184088
C-001456,2023-11-01,4.9096575,0.30846998,0.3856942496493689,0.03333333333333333,0.64863425,600.0,0.44503114
C-001456,2023-12-01,3.9515042,0.29756162,0.44429347826086957,0.056451612903225805,0.5699377,600.0,0.44518688
C-001456,2024-01-01,4.899959,0.2734763,0.4272108843537415,0.03333333333333333,0.51830304,600.0,0.4122696
C-001456,2024-02-01,3.7574031,0.2795042,0.36773255813953487,0.043478260869565216,0.48775935,600.0,0.80691594
C-001456,2024-03-01,4.8503146,0.297767,0.3315068493150685,0.032520325203252036,0.52561384,600.0,0.7180475
C-001456,2024-04-01,3.3858314,0.3429824,0.297029702970297,0.03418803418803419,0.6559327,60.0,1.1195571
C-001456,2024-05-01,2.9044306,0.33302703,0.2886178861788618,0.024390243902439025,0.6501199,1080.0,1.5397824
C-001456,2024-06-01,1.5312338,0.39441377,0.2244039270687237,0.0847457627118644,0.7057772,60.0,1.8811837
C-001456,2024-07-01,1.633425,0.40480524,0.22237380627557982,0.075,0.73624706,120.0,2.02383
C-001456,2024-08-01,2.8342028,0.37042883,0.22465753424657534,0.056910569105691054,0.70994556,480.0,1.1775372
C-001456,2024-09-01,3.660804,0.32034057,0.31977559607293127,0.01680672268907563,0.52236354,600.0,0.94437104
C-001456,2024-10-01,4.337224,0.30657595,0.3641304347826087,0.04878048780487805,0.6670279,600.0,0.6348903
C-001456,2024-11-01,4.9173684,0.28704017,0.39148936170212767,0.043478260869565216,0.52238226,660.0,0.55424017
C-001456,2024-12-01,4.0870204,0.30727044,0.35382513661202186,0.04838709677419355,0.64899415,600.0,0.49511775
C-001464,2022-01-01,3.531216,0.29267785,0.3383356070941337,0.02459016393442623,0.5764834,600.0,0.6038488
C-001464,2022-02-01,4.230876,0.31220478,0.3081570996978852,0.03669724770642202,0.6652287,600.0,0.57689786
C-001464,2022-03-01,3.7802482,0.29034838,0.2987721691678035,0.04878048780487805,0.5874677,600.0,0.80435014
C-001464,2022-04-01,3.3202348,0.36267608,0.21428571428571427,0.016666666666666666,0.6439597,1080.0,1.0861961
C-001464,2022-05-01,1.801128,0.37143826,0.19562243502051985,0.056910569105691054,0.745702,0.0,1.782972
C-001464,2022-06-01,1.8709399,0.38064194,0.2079207920792079,0.05042016806722689,0.76186126,0.0,1.882279
C-001464,2022-07-01,1.537441,0.37161982,0.2225237449118046,0.10483870967741936,0.83996075,420.0,1.726743
C-001464,2022-08-01,3.2865787,0.33970872,0.2516914749661705,0.04065040650406504,0.68828017,60.0,0.95054317
C-001464,2022-09-01,4.8080025,0.29544395,0.279887482419128,0.025423728813559324,0.58204544,600.0,0.64844006
C-001464,2022-10-01,4.943161,0.30123442,0.3238095238095238,0.03305785123966942,0.6640622,600.0,0.39002994
C-001464,2022-11-01,4.7742276,0.29265073,0.35410764872521244,0.008403361344537815,0.39257166,600.0,0.4654915
C-001464,2022-12-01,3.9002416,0.2842993,0.3506849315068493,0.04918032786885246,0.60884815,660.0,0.4754748
C-001464,2023-01-01,2.5259006,0.265163,0.3333333333333333,0.2845528455284553,0.67901915,600.0,0.54101
C-001464,2023-02-01,2.9906163,0.2562539,0.3393124065769806,0.27927927927927926,0.59605217,600.0,0.61905307
C-001464,2023-03-01,3.5827754,0.265273,0.3062330623306233,0.1532258064516129,0.7080978,600.0,0.69476926
C-001464,2023-04-01,1.7659103,0.34001258,0.22237960339943344,0.2857142857142857,0.77633333,120.0,1.411063
C-001464,2023-05-01,0.91406375,0.3660465,0.20218579234972678,0.2975206611570248,0.8049105,60.0,2.2901213
C-001464,2023-06-01,1.2086812,0.38552237,0.1861777150916784,0.15833333333333333,0.793595,60.0,2.1753204
C-001464,2023-07-01,1.0155834,0.37474796,0.18442622950819673,0.2540983606557377,0.88730454,120.0,1.9818804
C-001464,2023-08-01,2.5856488,0.32788816,0.2595108695652174,0.20161290322580644,0.8808903,120.0,0.94003534
C-001464,2023-09-01,2.941935,0.2561424,0.30975954738330974,0.23529411764705882,0.73369837,600.0,0.85388345
C-001464,2023-10-01,2.687706,0.27386346,0.3155737704918033,0.15,0.59719634,600.0,0.6882648
C-001464,2023-11-01,2.9530258,0.2944091,0.34225352112676055,0.15254237288135594,0.58070797,600.0,0.5556247
C-001464,2023-12-01,2.8246143,0.28015167,0.2901907356948229,0.20491803278688525,0.8248081,600.0,0.5565791
C-001464,2024-01-01,2.6142662,0.27944452,0.32510288065843623,0.1487603305785124,0.44463855,600.0,0.70629674
C-001464,2024-02-01,3.2408762,0.2741086,0.3294289897510981,0.17699115044247787,0.649779,600.0,0.56354433
C-001464,2024-03-01,3.41297,0.2786681,0.32878581173260574,0.17886178861788618,0.7228352,600.0,0.6186952
C-001464,2024-04-01,1.7004712,0.3627957,0.21720733427362482,0.211864406779661,0.743295,120.0,1.3407164
C-001464,2024-05-01,1.9574425,0.3159048,0.28708791208791207,0.2459016393442623,0.7087085,60.0,1.1605709
C-001464,2024-06-01,1.4264104,0.36598626,0.18424753867791843,0.21008403361344538,0.74644065,120.0,1.842186
C-001464,2024-07-01,1.2829828,0.38407728,0.2062841530054645,0.18181818181818182,0.7120106,0.0,1.9634737
C-001464,2024-08-01,2.4447963,0.33943498,0.2503419972640219,0.13934426229508196,0.7204095,120.0,0.95270497
C-001464,2024-09-01,3.167866,0.29190096,0.2967651195499297,0.2288135593220339,0.7549046,600.0,0.5889668
C-001464,2024-10-01,3.0608804,0.25154167,0.33514246947082765,0.2459016393442623,0.7085879,600.0,0.60830355
C-001464,2024-11-01,2.5998251,0.25733313,0.36775106082036774,0.3333333333333333,0.61466724,600.0,0.56212527
C-001464,2024-12-01,3.411326,0.27996102,0.345578231292517,0.1774193548387097,0.629098,600.0,0.39154708
C-001474,2022-01-01,5.296382,0.30077824,0.4857142857142857,0.10483870967741936,0.7254728,600.0,0.45457074
C-001474,2022-02-01,4.4646235,0.29093045,0.4854961832061069,0.06422018348623854,0.48639956,600.0,0.64163285
C-001474,2022-03-01,3.9249911,0.29348546,0.4043419267299864,0.05737704918032787,0.49086514,600.0,0.90846735
C-001474,2022-04-01,3.1751802,0.37804413,0.33948863636363635,0.05217391304347826,0.7764817,0.0,0.9420167
C-001474,2022-05-01,1.3655578,0.40221924,0.29218106995884774,0.13559322033898305,0.6699331,1080.0,2.027994
C-001474,2022-06-01,1.5642316,0.38676792,0.2719546742209632,0.12931034482758622,0.8168851,1080.0,2.205063
C-001474,2022-07-01,2.949221,0.32834074,0.34705075445816186,0.04918032786885246,0.5394677,360.0,1.348072
C-001474,2022-08-01,3.3282127,0.36286163,0.28940217391304346,0.024793388429752067,0.6958278,60.0,1.4795548
C-001474,2022-09-01,5.1860857,0.30675885,0.43705799151343705,0.07563025210084033,0.60721874,600.0,0.60978884
C-001474,2022-10-01,4.8239403,0.28618568,0.49175824175824173,0.056910569105691054,0.533829,600.0,0.5034487
C-001474,2022-11-01,4.508099,0.2932601,0.4630404463040446,0.05,0.62737787,600.0,0.58227247
C-001474,2022-12-01,3.655815,0.3059701,0.5027027027027027,0.08064516129032258,0.6012395,540.0,0.6587392
C-001474,2023-01-01,4.8642983,0.29634753,0.49038461538461536,0.07377049180327869,0.63377106,600.0,0.49376854
C-001474,2023-02-01,4.8433785,0.27487534,0.4645550527903469,0.0625,0.54418314,600.0,0.58695024
C-001474,2023-03-01,4.594875,0.2814461,0.41997264021887826,0.024390243902439025,0.5309179,660.0,0.6598985
C-001474,2023-04-01,2.7229698,0.3618666,0.29859154929577464,0.02564102564102564,0.7715059,60.0,1.2590607
C-001474,2023-05-01,1.5556579,0.38813204,0.33379120879120877,0.14754098360655737,0.7791441,960.0,1.8437881
C-001474,2023-06-01,1.7407528,0.3646478,0.30014025245441794,0.08333333333333333,0.7336337,1080.0,1.8220545
C-001474,2023-07-01,3.078875,0.3585148,0.3041095890410959,0.09166666666666666,0.7163457,60.0,1.3175601
C-001474,2023-08-01,3.1423934,0.3439351,0.31743869209809267,0.04918032786885246,0.7505993,0.0,1.2467169
C-001474,2023-09-01,4.430478,0.3044478,0.39038189533239037,0.06837606837606838,0.7178048,600.0,0.8408752
C-001474,2023-10-01,5.2551303,0.2881447,0.4718792866941015,0.04878048780487805,0.5854253,600.0,0.53876054
C-001474,2023-11-01,4.9860754,0.30308703,0.49226441631504925,0.07563025210084033,0.47680548,600.0,0.5374117
C-001474,2023-12-01,4.3798656,0.29461637,0.5318860244233379,0.07317073170731707,0.52210426,600.0,0.47963753
C-001474,2024-01-01,3.6472166,0.32757446,0.4562841530054645,0.0975609756097561,0.62745965,600.0,0.654803
C-001474,2024-02-01,5.056581,0.27746934,0.4606413994169096,0.08695652173913043,0.5485879,0.0,0.6849078
C-001474,2024-03-01,3.5192142,0.3094967,0.3939393939393939,0.02459016393442623,0.5192352,600.0,0.9511454
C-001474,2024-04-01,2.8393402,0.36030355,0.34985835694050993,0.05084745762711865,0.67644596,1080.0,1.0747745
C-001474,2024-05-01,3.324701,0.33945873,0.3511659807956104,0.09166666666666666,0.81966156,0.0,1.042133
C-001474,2024-06-01,1.9917014,0.3943314,0.3009845288326301,0.06722689075630252,0.7547397,1080.0,1.9026164
C-001474,2024-07-01,1.8065314,0.37780604,0.31923601637107774,0.11570247933884298,0.7075432,60.0,1.7516438
C-001474,2024-08-01,2.7982736,0.36210343,0.3310719131614654,0.04838709677419355,0.6423864,540.0,1.5294132
C-001474,2024-09-01,4.1803794,0.29786244,0.4191279887482419,0.02586206896551724,0.6267118,600.0,0.8582933
C-001474,2024-10-01,3.9723692,0.316888,0.4461118690313779,0.04032258064516129,0.51078516,540.0,0.7021738
C-001474,2024-11-01,5.041552,0.30107197,0.5204513399153737,0.11864406779661017,0.70748585,600.0,0.4607996
C-001474,2024-12-01,5.491663,0.2906898,0.523224043715847,0.07377049180327869,0.6151107,600.0,0.39919263
C-001476,2022-01-01,3.684229,0.303766,0.5956580732700135,0.10483870967741936,0.4143888,600.0,1.4954492
C-001476,2022-02-01,4.5603714,0.29320392,0.6150375939849624,0.08035714285714286,0.3910158,660.0,1.1356786
C-001476,2022-03-01,4.759614,0.26842815,0.597544338335607,0.06504065040650407,0.30375454,600.0,1.3176174
C-001476,2022-04-01,3.3259063,0.3448645,0.6661971830985915,0.1864406779661017,0.45307207,60.0,1.1780115
C-001476,2022-05-01,1.6048176,0.37886652,0.5470668485675307,0.23770491803278687,0.4150284,60.0,2.5221994
C-001476,2022-06-01,1.5592332,0.39354017,1.0,1.0,0.40414622,60.0,0.3435095
